"Iteration","Lift Coefficient Monitor: Lift Coefficient Monitor"
1093.0,0.04203790738707375
1094.0,0.04158067107377301
1095.0,0.04111327858253212
1096.0,0.04071448775193701
1098.0,0.03995170369592369
1099.0,0.039601858234344714
1100.0,0.03933065190031297
1101.0,0.03914734457192781
1102.0,0.03901557198855032
1103.0,0.038964481789216986
1104.0,0.038981497131131554
1105.0,0.03909404851962322
1107.0,0.03953256167291164
1108.0,0.03985864575731218
1109.0,0.040251173314650994
1110.0,0.04067462430085794
1111.0,0.04114642110499538
1112.0,0.04158973734765986
1113.0,0.04208660917549267
1114.0,0.04258068544457481
1116.0,0.043526981813060306
1117.0,0.043945377349335395
1118.0,0.04439575485164476
1119.0,0.04485629188304934
1120.0,0.0452756338363231
1121.0,0.04574161906453451
1122.0,0.04623881479413422
1123.0,0.04683675105304578
1125.0,0.04836467559926359
1126.0,0.04932836238130448
1127.0,0.05048590413558949
1128.0,0.0518652633148746
1129.0,0.053475659971139136
1130.0,0.05531132931063437
1131.0,0.05736479069305427
1132.0,0.059646476700379786
1134.0,0.06476681768428762
1135.0,0.06750626450312305
1136.0,0.0703113636579209
1137.0,0.07305016009671123
1138.0,0.07572796385060279
1139.0,0.07819748700760483
1140.0,0.08042182597319518
1141.0,0.08233392552566442
1143.0,0.08497083544233032
1144.0,0.08564488633155773
1145.0,0.08591498299903946
1146.0,0.08577932599296766
1147.0,0.08532333507092264
1148.0,0.08459421403987846
1149.0,0.08371761919171757
1150.0,0.08277483245114288
1152.0,0.08109696979719604
1153.0,0.08056232747466675
1154.0,0.08027580512821475
1155.0,0.08028740795336882
1156.0,0.08061819069962338
1157.0,0.08127689310494011
1158.0,0.0821660077115647
1160.0,0.08443291351374586
1161.0,0.08563560290787223
1162.0,0.0868371303704174
1163.0,0.08790187444115202
1164.0,0.08876124619432706
1165.0,0.08943258281704455
1166.0,0.08986152568161243
1167.0,0.09003624700617845
1169.0,0.08980416603711186
1170.0,0.08946318744860585
1171.0,0.08902327791973313
1172.0,0.0885278440831261
1173.0,0.08804383343977806
1174.0,0.08761676176784468
1175.0,0.0872322515004564
1176.0,0.08692342884090944
1178.0,0.08658875734071955
1179.0,0.08653722934597985
1180.0,0.08654010874389544
1181.0,0.08658307843227916
1182.0,0.0866559004035162
1183.0,0.08674092222867837
1184.0,0.08678634800134803
1185.0,0.08681045606794804
1187.0,0.0867379244298582
1188.0,0.08663192658988243
1189.0,0.08645055571292394
1190.0,0.08621846488913662
1191.0,0.08593957231304934
1192.0,0.08564846394112376
1193.0,0.08531592745663488
1194.0,0.0849396416869855
1196.0,0.08418282529750253
1197.0,0.08381007524958976
1198.0,0.08346176121930413
1199.0,0.08314628597414518
1200.0,0.08289068740605268
1201.0,0.08265933434779385
1202.0,0.08250007163505085
1203.0,0.08239559081341492
1205.0,0.08244036894328473
1206.0,0.08256167004836427
1207.0,0.08273375047459382
1208.0,0.08299141483876023
1209.0,0.08329971008103387
1210.0,0.0836511503293792
1211.0,0.08406466543795371
1212.0,0.08448065827689415
1214.0,0.08537444467939394
1215.0,0.0858260706534227
1216.0,0.0862719942702671
1217.0,0.0867282171610865
1218.0,0.08717620511823727
1219.0,0.08761135675204668
1220.0,0.08806990216756239
1221.0,0.08855973056581999
1223.0,0.08975362800289588
1224.0,0.09048589925095002
1225.0,0.09132410710808572
1226.0,0.09233371622010941
1227.0,0.09353471908089107
1228.0,0.0949301636393795
1229.0,0.09653507057376332
1230.0,0.09839835138437619
1232.0,0.10271845690184164
1233.0,0.1051713882292366
1234.0,0.10779940061942683
1235.0,0.1105244876651353
1236.0,0.11329143468579637
1237.0,0.11602865404916458
1238.0,0.11864688850888631
1239.0,0.12111773669899044
1241.0,0.12525913967681881
1242.0,0.12679883317161972
1243.0,0.12794823562609828
1244.0,0.12868188294166608
1245.0,0.1290125470581356
1246.0,0.12895310170146848
1247.0,0.1285794520712847
1248.0,0.1279673902181283
1250.0,0.1263576100392926
1251.0,0.12553421373483242
1252.0,0.12485866462948686
1253.0,0.12437916414173951
1254.0,0.12414418529961262
1255.0,0.12419062665802331
1256.0,0.12453010714020066
1257.0,0.1251643357942583
1259.0,0.12698564622566752
1260.0,0.12808151799358594
1261.0,0.12920996653365335
1262.0,0.13027678757929853
1263.0,0.1311793216896257
1264.0,0.1319305917742598
1265.0,0.13245383504763528
1267.0,0.13284306303359425
1268.0,0.1326719073859743
1269.0,0.13235274179047715
1270.0,0.13191429634422866
1271.0,0.13136846400725924
1272.0,0.1308098638265694
1273.0,0.13020552264764867
1274.0,0.12968966168551707
1276.0,0.1288711175154177
1277.0,0.12858008652190128
1278.0,0.12836124196033405
1279.0,0.12824074114351008
1280.0,0.1281993954977864
1281.0,0.12818454244539143
1282.0,0.12823054919498178
1283.0,0.1282330393908867
1285.0,0.12826728672645737
1286.0,0.12822996261008085
1287.0,0.1281576234455819
1288.0,0.1280519279711904
1289.0,0.12787494347437342
1290.0,0.12767435516002576
1291.0,0.12741052565082767
1292.0,0.1271171139089892
1294.0,0.12647570583167503
1295.0,0.1261301323764778
1296.0,0.1257701559049544
1297.0,0.12541503761619413
1298.0,0.12509557750191422
1299.0,0.12480557434296605
1300.0,0.12455129864221093
1301.0,0.12432807371274851
1303.0,0.12411094751091895
1304.0,0.12407532944937401
1305.0,0.12411146735548793
1306.0,0.12421479416977414
1307.0,0.12439864198399041
1308.0,0.12464956759239067
1309.0,0.12493396032028015
1310.0,0.1252783229564697
1312.0,0.12605109411732882
1313.0,0.12648072681141112
1314.0,0.1268983665089461
1315.0,0.12732722191882026
1316.0,0.1277525629912134
1317.0,0.12816779865248093
1318.0,0.12859318887628507
1319.0,0.1290078524040581
1321.0,0.12991208140601124
1322.0,0.13043988219888528
1323.0,0.13104706356116388
1324.0,0.13175363543064358
1325.0,0.13257477763092465
1326.0,0.13354649205120295
1327.0,0.13471691714998332
1328.0,0.13608842163378068
1330.0,0.13947321293140624
1331.0,0.1414985887848539
1332.0,0.14374255310367104
1333.0,0.14617566785583
1334.0,0.14876384129699652
1335.0,0.1514362108945855
1336.0,0.15415680969790319
1337.0,0.1568633676364905
1339.0,0.1619181628590315
1340.0,0.16412435630712371
1341.0,0.16601370979083127
1342.0,0.16756846358719815
1343.0,0.16873398819322485
1344.0,0.16948733226108892
1345.0,0.169853283757748
1346.0,0.16983760552538057
1348.0,0.16897646458181892
1349.0,0.1682580521420724
1350.0,0.1674718615719037
1351.0,0.16671758601164485
1352.0,0.16608251261289494
1353.0,0.16563906923387162
1354.0,0.16542562259694443
1355.0,0.16547768829799486
1357.0,0.16637868432984468
1358.0,0.16718088036762732
1359.0,0.1681236565446209
1360.0,0.16915549061563526
1361.0,0.17017176332890874
1362.0,0.1711588280641496
1363.0,0.17200641992093182
1365.0,0.17313450688693363
1366.0,0.17336201552713895
1367.0,0.17339030629097724
1368.0,0.17320058009100414
1369.0,0.17285397255808238
1370.0,0.17237879979226015
1371.0,0.1718206481249411
1372.0,0.1712380133933178
1374.0,0.17007894826358194
1375.0,0.16960385436460879
1376.0,0.1692069345379231
1377.0,0.1689073038232659
1378.0,0.16867473275338793
1379.0,0.16850963039350214
1380.0,0.16842416275246666
1381.0,0.16837899791641714
1383.0,0.1683742778770384
1384.0,0.1683670154245813
1385.0,0.16833161777521571
1386.0,0.1682665835369174
1387.0,0.16817804410829373
1388.0,0.16805446433827514
1389.0,0.16787307607696167
1390.0,0.16763759281841534
1392.0,0.16708206459768504
1393.0,0.16675496151071698
1394.0,0.16641443130271644
1395.0,0.16605332720412386
1396.0,0.1656849952909633
1397.0,0.1653280562159423
1398.0,0.16498663504331132
1399.0,0.16467920239687325
1401.0,0.16416509365905382
1402.0,0.16399496652945564
1403.0,0.16387105537535354
1404.0,0.16381731376010888
1405.0,0.16382072029607928
1406.0,0.16388370118093087
1407.0,0.16402496006508016
1408.0,0.1642347726403271
1410.0,0.16475980730252754
1411.0,0.16508960846316562
1412.0,0.16544309862977752
1413.0,0.16582660542620067
1414.0,0.16621052625994687
1415.0,0.1665805736045641
1416.0,0.16695293012245585
1417.0,0.16733702111271886
1419.0,0.1681057183395797
1420.0,0.16849966791083576
1421.0,0.16894234272107259
1422.0,0.16943526151083071
1423.0,0.17001326291321928
1424.0,0.17068634906737412
1425.0,0.1714885057119276
1426.0,0.17245356086520736
1428.0,0.17496657988346717
1429.0,0.1765517126208472
1430.0,0.17834181244213398
1431.0,0.1803684669979269
1432.0,0.18260489964622814
1433.0,0.18502780915063669
1434.0,0.18760129379309834
1435.0,0.1902830550590239
1437.0,0.1957313454364551
1438.0,0.198348905061678
1439.0,0.20078337861159945
1440.0,0.2030085859340315
1441.0,0.20493755469820013
1442.0,0.20652605973996543
1443.0,0.20772082509408213
1444.0,0.2085264529299309
1446.0,0.20900458302523714
1447.0,0.20877231153340617
1448.0,0.2083085972143517
1449.0,0.20767527695515917
1450.0,0.20697957033838457
1451.0,0.20629833546655915
1452.0,0.20574137325812616
1453.0,0.20536265431730757
1455.0,0.2052727520971041
1456.0,0.20560621577253693
1457.0,0.20617562583676668
1458.0,0.20696564471582232
1459.0,0.20786323522640937
1460.0,0.2088222430464013
1461.0,0.2097905007123356
1462.0,0.21069862596229172
1464.0,0.21204355932963215
1465.0,0.21242246028615466
1466.0,0.21255812029902618
1467.0,0.21251234775802275
1468.0,0.2122664895630078
1469.0,0.21183838035934408
1470.0,0.2112960823476053
1472.0,0.21003570717717202
1473.0,0.2094004675023817
1474.0,0.20879994828976015
1475.0,0.20825047919661233
1476.0,0.20779685731502967
1477.0,0.2074364409774326
1478.0,0.2071385539864482
1479.0,0.20692946193330986
1481.0,0.20668834322519883
1482.0,0.20662139756276884
1483.0,0.20656088590328409
1484.0,0.20649874333518825
1485.0,0.20643080485013368
1486.0,0.20633335356635715
1487.0,0.20620241890844626
1488.0,0.20603364825676032
1490.0,0.20557408214331152
1491.0,0.20528844005426494
1492.0,0.20497923054344455
1493.0,0.20463563666250995
1494.0,0.20427758628381956
1495.0,0.20391450092374303
1496.0,0.2035465715892855
1497.0,0.2031903216645596
1499.0,0.2025138763837098
1500.0,0.2022375532563151
1501.0,0.20199915940711188
1502.0,0.20181806048343218
1503.0,0.2016993771023273
1504.0,0.20163408616980083
1505.0,0.20161089217660388
1506.0,0.20167410699601834
1508.0,0.20199322014347892
1509.0,0.20221795935003442
1510.0,0.20249848435552806
1511.0,0.2028029848435621
1512.0,0.20315403624614858
1513.0,0.2035127514077492
1514.0,0.20387703190442386
1515.0,0.20424933015844227
1517.0,0.20499417927501085
1518.0,0.20536070997039962
1519.0,0.2057416856533447
1520.0,0.20615273068961276
1521.0,0.20659312656770185
1522.0,0.20709703780222358
1523.0,0.20768383825318493
1524.0,0.20836980697317176
1526.0,0.21018351672230884
1527.0,0.21136895358103283
1528.0,0.21276493584728495
1529.0,0.21436186980048924
1530.0,0.2161921093158869
1531.0,0.21824884967871222
1532.0,0.22053166438921676
1533.0,0.22300202641769964
1535.0,0.22833184582496469
1536.0,0.23109547952299314
1537.0,0.23384773548919344
1538.0,0.2364995786392409
1539.0,0.2389930314517413
1540.0,0.24126031923028263
1541.0,0.2432310694839207
1542.0,0.24485331060250418
1544.0,0.24697051903713665
1545.0,0.24744532252599574
1546.0,0.247572925607534
1547.0,0.24740119892621126
1548.0,0.24700473653792654
1549.0,0.24643638814196456
1550.0,0.24581366896137077
1551.0,0.24520933229719669
1553.0,0.24438380376934085
1554.0,0.24423156566644033
1555.0,0.24432438715640584
1556.0,0.24466011426750445
1557.0,0.24523607070590162
1558.0,0.2459663617401453
1559.0,0.24680993681814772
1560.0,0.24769176550178126
1562.0,0.24936882020854192
1563.0,0.25003490762093966
1564.0,0.25051976838198187
1565.0,0.25079386006608834
1566.0,0.2508403434950867
1567.0,0.2506670548640997
1568.0,0.25033798114660805
1569.0,0.2498442451712744
1571.0,0.24854626209947706
1572.0,0.24783248794885157
1573.0,0.24712241091557718
1574.0,0.2464764938686905
1575.0,0.24590023682735185
1576.0,0.24539317092371482
1577.0,0.24497636478254908
1579.0,0.24439500886134402
1580.0,0.24420976009004627
1581.0,0.2440811804204357
1582.0,0.2439726588579975
1583.0,0.24389220122060806
1584.0,0.24380884150024734
1585.0,0.24371426943254423
1586.0,0.24360290244875063
1588.0,0.2432939312703278
1589.0,0.24309659712980994
1590.0,0.24284935484399828
1591.0,0.24257465341460363
1592.0,0.24227288994574264
1593.0,0.24197486030469
1594.0,0.241639701115776
1595.0,0.24129930030439464
1597.0,0.2406222010608432
1598.0,0.2403204916138946
1599.0,0.24003495954064966
1600.0,0.23978091782396221
1601.0,0.23956462998708897
1602.0,0.2394197891752957
1603.0,0.23932547924212033
1604.0,0.23928091988103176
1606.0,0.23939040309995474
1607.0,0.23953522204566927
1608.0,0.23973768696318956
1609.0,0.23997988706157256
1610.0,0.24027408575248627
1611.0,0.24060349349860474
1612.0,0.2409515451553826
1613.0,0.24132085132147596
1615.0,0.24205840382353955
1616.0,0.24242166507791388
1617.0,0.24279316087598574
1618.0,0.243173829179351
1619.0,0.24354595423082392
1620.0,0.2439502349242034
1621.0,0.2443871860540199
1622.0,0.24488787627118458
1624.0,0.24616542224174934
1625.0,0.24699983835241224
1626.0,0.24799984768304023
1627.0,0.2492036520375976
1628.0,0.2506135685641069
1629.0,0.25223484295385346
1630.0,0.2540868699170068
1631.0,0.25619251772861457
1633.0,0.2610123295395936
1634.0,0.2636589587738851
1635.0,0.2664198593825393
1636.0,0.26922708937828577
1637.0,0.27200929845512306
1638.0,0.27471409472000635
1639.0,0.2772406754400065
1640.0,0.2795400752631552
1642.0,0.283208392236973
1643.0,0.2844970825216269
1644.0,0.28539610984023833
1645.0,0.28592349113732446
1646.0,0.28608490566725475
1647.0,0.28597347347835145
1648.0,0.28563542647882345
1649.0,0.28513725920354566
1651.0,0.28399820999239345
1652.0,0.2835311172475208
1653.0,0.28323930677909653
1654.0,0.2831401336854617
1655.0,0.2832447132407648
1656.0,0.2835735792225982
1657.0,0.2841031722185536
1658.0,0.2848152698554641
1660.0,0.2864614765796495
1661.0,0.2872717597578146
1662.0,0.2879943077439554
1663.0,0.2885864176513912
1664.0,0.2889884376964455
1665.0,0.28921514670269616
1666.0,0.28920305483270675
1667.0,0.28896194897128225
1669.0,0.2880247884420592
1670.0,0.2873857053136184
1671.0,0.2866632642457854
1672.0,0.2859132685498901
1673.0,0.2851878490437921
1674.0,0.2845085417478126
1675.0,0.28388883935050513
1676.0,0.283348918317368
1678.0,0.28257008559283786
1679.0,0.2822835504280459
1680.0,0.2820622484434621
1681.0,0.28188734210056676
1682.0,0.2817720561131521
1683.0,0.28168340483070786
1684.0,0.2815827754753472
1686.0,0.28134304955286144
1687.0,0.2811962328737849
1688.0,0.28104558027982396
1689.0,0.2808454431539561
1690.0,0.28061948025634087
1691.0,0.2803585207128337
1692.0,0.28008108768420864
1693.0,0.2797883102812855
1695.0,0.27917400882294846
1696.0,0.27885594788447404
1697.0,0.2785625996787229
1698.0,0.2782972682650921
1699.0,0.27803357903093584
1700.0,0.27781534444897865
1701.0,0.2776399537502348
1702.0,0.2775157285126883
1704.0,0.2774322853883118
1705.0,0.27746237752678454
1706.0,0.27757350365356215
1707.0,0.2777445723409952
1708.0,0.2779691724584032
1709.0,0.27823060783176756
1710.0,0.27852295141649647
1711.0,0.2788569436490376
1713.0,0.2795867188498206
1714.0,0.27995447199683793
1715.0,0.28032699626546703
1716.0,0.2806847382092052
1717.0,0.2810534116294063
1718.0,0.28141897033446367
1719.0,0.2817918038525761
1720.0,0.28218587976866344
1722.0,0.28311236374680115
1723.0,0.283686446528029
1724.0,0.28437462229979454
1725.0,0.28521809694667183
1726.0,0.2862237873065699
1727.0,0.28743315459791136
1728.0,0.288848581794239
1729.0,0.29048835630053427
1731.0,0.29449934181227727
1732.0,0.2968482378421634
1733.0,0.2993928035493001
1734.0,0.3020726780680932
1735.0,0.304876467555271
1736.0,0.3077282149186388
1737.0,0.31057599502652944
1738.0,0.31332368722945164
1740.0,0.31822509850583264
1741.0,0.3202657352068504
1742.0,0.3219833099641087
1743.0,0.3233235499875572
1744.0,0.3242778812688107
1745.0,0.3248603436440561
1746.0,0.32509371078914023
1747.0,0.32502948379877106
1749.0,0.32432101001007874
1750.0,0.32382734509017597
1751.0,0.32333690721504504
1752.0,0.3229318356967843
1753.0,0.32269283226266976
1754.0,0.32263118081284714
1755.0,0.3227904560383288
1756.0,0.3231508687642199
1758.0,0.3243870452026223
1759.0,0.3251671128304468
1760.0,0.32598428503389776
1761.0,0.3267678842920846
1762.0,0.3274435150062146
1763.0,0.32797793938252773
1764.0,0.32835139150826564
1765.0,0.3285076036323388
1767.0,0.32818951495638443
1768.0,0.3277485170446091
1769.0,0.3271455763218477
1770.0,0.3264785758331363
1771.0,0.32572668535020793
1772.0,0.32496184756846636
1773.0,0.3241968070697325
1774.0,0.3235039323873483
1776.0,0.32229561288258496
1777.0,0.3218399503104267
1778.0,0.3214608574999506
1779.0,0.3211667863428453
1780.0,0.32091821060131576
1781.0,0.3207134899029229
1782.0,0.3205669578425352
1784.0,0.32035101096312385
1785.0,0.3202243327231301
1786.0,0.3200785782718537
1787.0,0.319901883649357
1788.0,0.3197447291840346
1789.0,0.3195584599298526
1790.0,0.319325802318493
1791.0,0.31905766138141783
1793.0,0.3184893951159401
1794.0,0.31819826360912973
1795.0,0.3179166994652931
1796.0,0.3176106259657873
1797.0,0.3173357480953105
1798.0,0.31707026837505675
1799.0,0.3168035066819015
1800.0,0.3166167153943247
1802.0,0.3163920073268188
1803.0,0.3163342536862105
1804.0,0.31633637055238384
1805.0,0.31638507440737157
1806.0,0.3165162331674515
1807.0,0.3167397285266963
1808.0,0.31695965831129974
1809.0,0.31722967827807147
1811.0,0.3178949011850215
1812.0,0.31828228700332517
1813.0,0.31866674149868496
1814.0,0.319044567423991
1815.0,0.31941162265405276
1816.0,0.31978704008634984
1817.0,0.32014600376473173
1818.0,0.3205433744487824
1820.0,0.3213060261713993
1821.0,0.321741608716036
1822.0,0.3222426785697961
1823.0,0.3228243375639519
1824.0,0.32353505611100775
1825.0,0.3243749258543536
1826.0,0.3253994648212963
1827.0,0.3266350965338009
1829.0,0.3297432976829922
1830.0,0.33168356675785166
1831.0,0.3338594136926495
1832.0,0.33628166092260636
1833.0,0.33888042875430385
1834.0,0.34162377953163336
1835.0,0.3444627450463852
1836.0,0.3473821721093431
1838.0,0.35312662869791217
1839.0,0.3557595568106328
1840.0,0.3581624386771549
1841.0,0.3602543569305569
1842.0,0.36202103800505975
1843.0,0.3634217491031393
1844.0,0.36444013372591194
1845.0,0.3650678529505346
1847.0,0.3653444517812936
1848.0,0.36512983793167686
1849.0,0.3647769163728457
1850.0,0.364337614780711
1851.0,0.36390857489736195
1852.0,0.3635725087536953
1853.0,0.3633506263143412
1854.0,0.3633714093223614
1856.0,0.3639511550665268
1857.0,0.36452917829994336
1858.0,0.36524346708457184
1859.0,0.36603606514570697
1860.0,0.3668644467009255
1861.0,0.36763075342626966
1862.0,0.36827347420993267
1863.0,0.3687846645212787
1865.0,0.3692480997995651
1866.0,0.3691638740436353
1867.0,0.3688901218266277
1868.0,0.3684013664362819
1869.0,0.3677926912386503
1870.0,0.36708511925414883
1871.0,0.3662964726351575
1872.0,0.36551740328176063
1874.0,0.364020789324996
1875.0,0.3633672640951311
1876.0,0.3627772314819221
1877.0,0.3622857682168776
1878.0,0.3618667150259157
1879.0,0.36153843309677475
1880.0,0.3612863804027098
1881.0,0.36105566563723185
1883.0,0.36077186704346037
1884.0,0.3605956501380959
1885.0,0.3604657687282811
1886.0,0.3603220005731776
1887.0,0.36013425548570605
1888.0,0.359971278710349
1889.0,0.3597505954554405
1891.0,0.359240960979917
1892.0,0.35897534325713953
1893.0,0.35865202005060387
1894.0,0.35838418254168286
1895.0,0.3580806799997816
1896.0,0.35778944081921926
1897.0,0.35751504542119644
1898.0,0.3572589924935544
1900.0,0.35682980878036596
1901.0,0.35668758481361096
1902.0,0.3565963507321776
1903.0,0.35655725933439614
1904.0,0.35656972374379503
1905.0,0.3566507176295093
1906.0,0.3568054105613706
1907.0,0.3570030544155122
1909.0,0.3575432902753213
1910.0,0.35786934279453286
1911.0,0.35823054022193535
1912.0,0.35862480254760726
1913.0,0.3590370074637563
1914.0,0.3594326100649776
1915.0,0.3598235206409884
1916.0,0.36020473551678617
1918.0,0.3609532687381738
1919.0,0.36137017411226746
1920.0,0.36176615104662796
1921.0,0.36222234197612396
1922.0,0.3627177373409284
1923.0,0.36331669789085685
1924.0,0.3640697520870306
1925.0,0.36497202625760494
1927.0,0.3672693090216932
1928.0,0.368740885168522
1929.0,0.3704798444028117
1930.0,0.3725125463322545
1931.0,0.37477990336804634
1932.0,0.37721479818159603
1933.0,0.37987494708901215
1934.0,0.3827060986026798
1936.0,0.38871827280466414
1937.0,0.3917262888644562
1938.0,0.3945856233706623
1939.0,0.3973012608580058
1940.0,0.3997894316073399
1941.0,0.4019952173701711
1942.0,0.4038215199715721
1943.0,0.40531524815271214
1945.0,0.40705031448857054
1946.0,0.4074269731280742
1947.0,0.4074989912056471
1948.0,0.40736249218091547
1949.0,0.40708012197689053
1950.0,0.4066862163518422
1951.0,0.4063090851097183
1952.0,0.4060400898433151
1954.0,0.40597791066840067
1955.0,0.40623813371810424
1956.0,0.40660964606278654
1957.0,0.40720555436558503
1958.0,0.40793512540321525
1959.0,0.4087328489095765
1960.0,0.4095473601927021
1961.0,0.41025947173386546
1963.0,0.4113900966525892
1964.0,0.41165031184756995
1965.0,0.4117558227690383
1966.0,0.4116743860562322
1967.0,0.4113366098981495
1968.0,0.4108077999102759
1969.0,0.41017144770483993
1970.0,0.40942708078671064
1972.0,0.40789466842678795
1973.0,0.4070958401705602
1974.0,0.4063283657925542
1975.0,0.4056773645585016
1976.0,0.4050752600167115
1977.0,0.40460112481651633
1978.0,0.4042173532770907
1979.0,0.4038808040021853
1981.0,0.403398433644943
1982.0,0.4032280801259123
1983.0,0.40309686368366765
1984.0,0.40296082337455963
1985.0,0.4028215249759531
1986.0,0.40264068521504787
1987.0,0.4025094074597525
1988.0,0.4023409664580738
1990.0,0.4018905170146125
1991.0,0.40164912432266786
1992.0,0.4013615069237805
1993.0,0.40112731021964626
1994.0,0.4008362323830561
1995.0,0.40055568494697913
1996.0,0.4002565505829848
1998.0,0.3997467168467719
1999.0,0.39957615639820626
2000.0,0.39938633591716405
2001.0,0.39926416358862615
2002.0,0.3991877766498251
2003.0,0.3991876749288807
2004.0,0.3992081466067915
2005.0,0.3993327467689345
2007.0,0.3997337558325779
2008.0,0.4000031988339162
2009.0,0.4003330654226528
2010.0,0.40066827593127435
2011.0,0.4010596042191105
2012.0,0.4014980846310163
2013.0,0.40194612094321625
2014.0,0.40233602568411597
2016.0,0.40312940467197844
2017.0,0.4035378565970772
2018.0,0.40396807498940923
2019.0,0.4044013385757025
2020.0,0.40478179660360186
2021.0,0.4052317809167967
2022.0,0.40576005866505094
2023.0,0.40640209899705276
2025.0,0.40809175880418497
2026.0,0.40913215737909703
2027.0,0.4104377657145932
2028.0,0.41198613918443955
2029.0,0.4137811252464001
2030.0,0.41584201178702385
2031.0,0.4181364959125707
2032.0,0.42064450233232986
2034.0,0.42633738250045045
2035.0,0.4294128750986122
2036.0,0.43249287022263566
2037.0,0.4355685293799363
2038.0,0.43850748287377633
2039.0,0.4413217993263895
2040.0,0.4438567910400368
2041.0,0.4461083609879404
2043.0,0.4495317329094608
2044.0,0.45060703877857444
2045.0,0.45134705473035164
2046.0,0.45172190772965054
2047.0,0.4518473508886786
2048.0,0.4517431843197587
2049.0,0.4514259912044461
2050.0,0.4510736129359081
2052.0,0.4504808399219959
2053.0,0.4504091521595209
2054.0,0.4504297293118134
2055.0,0.45070747827505603
2056.0,0.45106471869937215
2057.0,0.45166593371398095
2058.0,0.4523705551364115
2059.0,0.45319429747735246
2061.0,0.45464665716686836
2062.0,0.45525450635382436
2063.0,0.45574811584747116
2064.0,0.4559601956047113
2065.0,0.4560654604499511
2066.0,0.4558967501478873
2067.0,0.4555459557424567
2068.0,0.45504084067671585
2070.0,0.45368075077196734
2071.0,0.4528828484557367
2072.0,0.45205428061169306
2073.0,0.4512984279079452
2074.0,0.4505464657030377
2075.0,0.44989556958924193
2076.0,0.44928737360022886
2077.0,0.4488439110642447
2079.0,0.4480982135473888
2080.0,0.44783058214287413
2081.0,0.4476114388876116
2082.0,0.44745938796644963
2083.0,0.4473959908095603
2084.0,0.4472729301463154
2085.0,0.447161639149872
2086.0,0.44697734975468467
2088.0,0.4466759147401542
2089.0,0.4465538631883497
2090.0,0.4463351802924943
2091.0,0.4461349192157534
2092.0,0.44586890432376464
2093.0,0.44557136174532025
2094.0,0.4453129389354521
2095.0,0.44511976144199916
2097.0,0.4446506011076861
2098.0,0.4444025742819158
2099.0,0.4441815677442467
2100.0,0.44405665418044865
2101.0,0.4439893223238496
2102.0,0.44392870143388785
2103.0,0.4439592675746206
2105.0,0.4440564975012712
2106.0,0.4442791754536389
2107.0,0.44457006209614613
2108.0,0.44483865423145313
2109.0,0.4451945038820666
2110.0,0.4455396278708985
2111.0,0.4459171930454825
2112.0,0.44637549469461457
2114.0,0.447243180961131
2115.0,0.44768616992230825
2116.0,0.44805950529201954
2117.0,0.4484385886160067
2118.0,0.4489071694320453
2119.0,0.4493140472834378
2120.0,0.4497208251922617
2121.0,0.4502003290849236
2123.0,0.4513376269802878
2124.0,0.45213010430691647
2125.0,0.45308997279600416
2126.0,0.45416657958352746
2127.0,0.4555211539147805
2128.0,0.45708902464802975
2129.0,0.45889855014924386
2130.0,0.4610278481740276
2132.0,0.4660213163426427
2133.0,0.46884772762207383
2134.0,0.4718102992987944
2135.0,0.4749102287501892
2136.0,0.47805465641924183
2137.0,0.4812236286034213
2138.0,0.4842453628830651
2139.0,0.4870888394558315
2141.0,0.49187838768184966
2142.0,0.493778221024031
2143.0,0.49532715596625315
2144.0,0.49641038422362815
2145.0,0.4971603976611398
2146.0,0.4974925800623869
2147.0,0.4975913920353039
2148.0,0.49739914873209734
2150.0,0.4967852477757145
2151.0,0.49643800434025526
2152.0,0.496154021043946
2153.0,0.4960437133380117
2154.0,0.49609316312785895
2155.0,0.4963484939862206
2156.0,0.49673677886977846
2157.0,0.49731252105182844
2159.0,0.4987562549579267
2160.0,0.499520524203923
2161.0,0.5002565366353815
2162.0,0.5008335361086493
2163.0,0.5012713406430065
2164.0,0.5014695189300233
2165.0,0.5015134382597425
2166.0,0.5013232732222312
2168.0,0.5004924611045
2169.0,0.49986847399833556
2170.0,0.4991009644237981
2171.0,0.498316104597629
2172.0,0.4975166290926869
2173.0,0.49682201501456175
2174.0,0.49604680068556156
2175.0,0.4953849811548117
2177.0,0.49436423322315304
2178.0,0.49400039784811195
2179.0,0.49374726001013314
2180.0,0.49352800093518256
2181.0,0.4933161255113988
2182.0,0.4932121907654456
2183.0,0.4931128122023226
2184.0,0.49306895583709215
2186.0,0.4928559436747737
2187.0,0.4927317912252575
2188.0,0.4925413106409935
2189.0,0.49240628247195073
2190.0,0.4922795946309819
2191.0,0.4921227081108314
2192.0,0.4918444608819322
2193.0,0.4916075010644345
2195.0,0.49120231756499205
2196.0,0.4909488472190171
2197.0,0.4907440189891928
2198.0,0.49052319564428193
2199.0,0.4903529481035231
2200.0,0.49023744842563444
2201.0,0.4901642825062075
2202.0,0.4901306079614785
2204.0,0.4902121948810332
2205.0,0.4903316524628773
2206.0,0.4905799936897523
2207.0,0.49084596586453744
2208.0,0.4911996193539117
2209.0,0.49158064449341127
2210.0,0.4919160002185401
2212.0,0.4927351805077902
2213.0,0.4931614425776196
2214.0,0.4936559318007372
2215.0,0.4941327065053475
2216.0,0.49451192741660355
2217.0,0.49488298049099366
